,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,hyst1_area_1,hyst2_area_1,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst1_area_13,hyst2_area_13
2035,3001,1,116.0,7650,536,220,well3001_day01_well.png,3001,0.49970152994836087,0.2161722272050255,3001,13,132.0,6478,64,0,well3001_day13_well.png,0.059665854322192347,0.0
2036,3169,1,118.0,8004,23,0,well3169_day01_well.png,3169,0.021442416397037874,0.0,3169,13,127.0,8742,407,158,well3169_day13_well.png,0.37943754233019195,0.12424311859887938
2037,1169,1,130.0,8550,35,0,well1169_day01_well.png,1169,0.032629764082448935,0.0,1169,13,130.0,8645,29,0,well1169_day13_well.png,0.027036090239743408,0.0
2038,1331,1,126.0,8740,23,0,well1331_day01_well.png,1331,0.021442416397037874,0.0,1331,13,131.0,8827,236,0,well1331_day13_well.png,0.22001783781308426,0.0
2039,1554,1,124.0,8096,489,452,well1554_day01_well.png,1554,0.4558844181805009,0.4441356668030524,1554,13,132.0,8448,70,0,well1554_day13_well.png,0.06525952816489787,0.0
2040,1137,1,126.0,8554,201,0,well1137_day01_well.png,1137,0.18738807373063535,0.0,1137,13,130.0,8463,306,0,well1137_day13_well.png,0.28527736597798214,0.0
2041,4565,1,117.0,8188,42,0,well4565_day01_well.png,4565,0.03915571689893873,0.0,4565,13,127.0,8460,135,0,well4565_day13_well.png,0.1258576614608745,0.0
2042,1538,1,118.0,8360,394,93,well1538_day01_well.png,1538,0.36731791567099664,0.09138189604576077,1538,13,129.0,8645,602,350,well1538_day13_well.png,0.5612319422181218,0.27522209816207455
2043,326,1,146.0,7650,684,620,well0326_day01_well.png,0326,0.6376788180684306,0.6092126403050718,326,13,149.0,9116,317,145,well0326_day13_well.png,0.29553243468960894,0.11402058352428804
2044,3621,1,121.0,7735,47,0,well3621_day01_well.png,3621,0.043817111767860004,0.0,3621,13,132.0,6084,84,0,well3621_day13_well.png,0.07831143379787746,0.0
2045,3159,1,117.0,8100,67,0,well3159_day01_well.png,3159,0.06246269124354511,0.0,3159,13,126.0,8190,528,121,well3159_day13_well.png,0.4922432981580869,0.09514821107888864
2046,1116,1,127.0,8740,263,0,well1116_day01_well.png,1116,0.24518937010525918,0.0,1116,13,129.0,8360,108,0,well1116_day13_well.png,0.10068612916869958,0.0
2047,1748,1,131.0,8184,86,0,well1748_day01_well.png,1748,0.08017599174544596,0.0,1748,13,136.0,6960,126,0,well1748_day13_well.png,0.11746715069681618,0.0
2048,4221,1,118.0,8188,12,0,well4221_day01_well.png,4221,0.011187347685411065,0.0,4221,13,128.0,8265,44,0,well4221_day13_well.png,0.041020274846507235,0.0
2049,4100,1,118.0,8184,12,0,well4100_day01_well.png,4100,0.011187347685411065,0.0,4100,13,128.0,8827,156,0,well4100_day13_well.png,0.14543551991034384,0.0
2050,1182,1,134.0,6642,33,0,well1182_day01_well.png,1182,0.03076520613488043,0.0,1182,13,131.0,9450,40,0,well1182_day13_well.png,0.03729115895137022,0.0
2051,3950,1,99.0,8455,96,0,well3950_day01_well.png,3950,0.08949878148328852,0.0,3950,13,126.0,8370,55,0,well3950_day13_well.png,0.05127534355813405,0.0
2052,1787,1,132.0,9828,522,472,well1787_day01_well.png,1787,0.48664962431538134,0.46378768745805465,1787,13,137.0,8184,354,192,well1787_day13_well.png,0.3300267567196264,0.1509789795631952
2053,3837,1,118.0,9207,410,197,well3837_day01_well.png,3837,0.3822343792515447,0.19357240345177282,3837,13,129.0,8554,1489,1461,well3837_day13_well.png,1.3881633919647562,1.1488556726136885
2054,1732,1,125.0,8624,77,0,well1732_day01_well.png,1732,0.07178548098138766,0.0,1732,13,134.0,8787,271,148,well1732_day13_well.png,0.2526476018955332,0.11637963007996296
2055,1675,1,122.0,7917,28,0,well1675_day01_well.png,1675,0.02610381126595915,0.0,1675,13,132.0,6804,1425,1364,well1675_day13_well.png,1.3284975376425638,1.072579833980199
2056,275,1,144.0,7480,216,86,well0275_day01_well.png,0275,0.20137225833739916,0.08450368881650996,275,13,135.0,6880,50,0,well0275_day13_well.png,0.04661394868921277,0.0
2057,1147,1,130.0,8640,521,95,well1147_day01_well.png,1147,0.48571734534159705,0.093347098111261,1147,13,131.0,8099,58,0,well1147_day13_well.png,0.054072180479486816,0.0
2058,3938,1,80.0,11663,1377,1177,well3938_day01_well.png,3938,1.2837481469009198,1.1565214155468864,3938,13,121.0,8277,1447,1400,well3938_day13_well.png,1.3490076750658175,1.1008883926482982
2059,4768,1,117.0,8370,22,0,well4768_day01_well.png,4768,0.020510137423253617,0.0,4768,13,126.0,8740,499,83,well4768_day13_well.png,0.4652072079183434,0.06526695470700625
2060,2060,1,131.0,9595,627,467,well2060_day01_well.png,2060,0.5845389165627282,0.4588746822943041,2060,13,128.0,8448,204,0,well2060_day13_well.png,0.1901849106519881,0.0
2061,477,1,143.0,9048,421,293,well0477_day01_well.png,0477,0.39248944796317153,0.2879021025957839,477,13,137.0,8463,1952,1781,well0477_day13_well.png,1.8198085568268665,1.4004873052190137
2062,995,1,132.0,9016,1327,1035,well0995_day01_well.png,0995,1.237134198211707,1.0169920688963698,995,13,133.0,6888,91,0,well0995_day13_well.png,0.08483738661436724,0.0
2063,4432,1,117.0,7740,1,0,well4432_day01_well.png,4432,0.0009322789737842554,0.0,4432,13,126.0,8188,463,329,well4432_day13_well.png,0.43164516486211024,0.2587087722723501
2064,405,1,145.0,7221,59,0,well0405_day01_well.png,0405,0.055004459453271065,0.0,405,13,152.0,7650,480,253,well0405_day13_well.png,0.44749390741644257,0.19894625952858533
2065,4577,1,118.0,7826,19,0,well4577_day01_well.png,4577,0.017713300501900852,0.0,4577,13,126.0,8372,590,44,well4577_day13_well.png,0.5500445945327107,0.034599349483232233
2066,3046,1,119.0,8010,21,0,well3046_day01_well.png,3046,0.019577858449469365,0.0,3046,13,130.0,8277,397,192,well3046_day13_well.png,0.3701147525923494,0.1509789795631952
2067,4049,1,117.0,7830,9,0,well4049_day01_well.png,4049,0.008390510764058298,0.0,4049,13,130.0,8188,330,0,well4049_day13_well.png,0.3076520613488043,0.0
2068,1000,1,137.0,7308,1687,1614,well1000_day01_well.png,1000,1.5727546287740388,1.585918066858687,1000,13,136.0,7140,615,317,well1000_day13_well.png,0.5733515688773171,0.24927258604965039
2069,2083,1,129.0,8272,676,517,well2083_day01_well.png,2083,0.6302205862781567,0.5080047339318099,2083,13,131.0,8554,31,0,well2083_day13_well.png,0.028900648187311917,0.0
2070,2126,1,128.0,8184,19,0,well2126_day01_well.png,2126,0.017713300501900852,0.0,2126,13,132.0,8544,40,0,well2126_day13_well.png,0.03729115895137022,0.0
2071,4618,1,118.0,8188,266,0,well4618_day01_well.png,4618,0.24798620702661192,0.0,4618,13,121.0,8464,7299,7218,well4618_day13_well.png,6.80470422965128,5.675866012953869
2072,3631,1,118.0,7656,162,0,well3631_day01_well.png,3631,0.15102919375304938,0.0,3631,13,128.0,8648,21,0,well3631_day13_well.png,0.019577858449469365,0.0
2073,2014,1,122.0,8370,20,0,well2014_day01_well.png,2014,0.01864557947568511,0.0,2014,13,133.0,6478,113,0,well2014_day13_well.png,0.10534752403762086,0.0
2074,2837,1,118.0,9384,16,0,well2837_day01_well.png,2837,0.014916463580548087,0.0,2837,13,128.0,8640,365,0,well2837_day13_well.png,0.34028182543125324,0.0
2075,825,1,141.0,7395,1253,1173,well0825_day01_well.png,0825,1.168145554151672,1.152591011415886,825,13,142.0,7656,526,39,well0825_day13_well.png,0.49037874021051836,0.030667605223774024
2076,2954,1,117.0,8827,101,0,well2954_day01_well.png,2954,0.0941601763522098,0.0,2954,13,127.0,9898,519,346,well2954_day13_well.png,0.48385278739402854,0.272076702754508
2077,1618,1,120.0,8190,67,0,well1618_day01_well.png,1618,0.06246269124354511,0.0,1618,13,131.0,8550,348,0,well1618_day13_well.png,0.32443308287692085,0.0
2078,4246,1,117.0,9215,25,0,well4246_day01_well.png,4246,0.023306974344606386,0.0,4246,13,128.0,8463,27,0,well4246_day13_well.png,0.025171532292174895,0.0
2079,1355,1,122.0,8096,256,227,well1355_day01_well.png,1355,0.23866341728876939,0.2230504344342763,1355,13,132.0,8736,30,0,well1355_day13_well.png,0.02796836921352766,0.0
2080,218,1,140.0,8568,902,814,well0218_day01_well.png,0218,0.8409156343533983,0.7998372406585943,218,13,132.0,8645,1269,886,well0218_day13_well.png,1.1830620177322202,0.6967050827759945
2081,2425,1,119.0,9416,10,0,well2425_day01_well.png,2425,0.009322789737842554,0.0,2425,13,131.0,9765,594,410,well2425_day13_well.png,0.5537737104278477,0.32240302927557307
2082,4450,1,117.0,8010,816,55,well4450_day01_well.png,4450,0.7607396426079523,0.05404305680125637,4450,13,124.0,8836,4465,4307,well4450_day13_well.png,4.1626256179467,3.3868045050973006
2083,4599,1,117.0,8008,1,0,well4599_day01_well.png,4599,0.0009322789737842554,0.0,4599,13,118.0,9450,1305,1178,well4599_day13_well.png,1.2166240607884533,0.9263189475283539
2084,1175,1,125.0,8648,411,361,well1175_day01_well.png,1175,0.38316665822532897,0.3547189728227918,1175,13,127.0,10080,1641,1434,well1175_day13_well.png,1.5298697959799632,1.127624253612614
2085,3303,1,117.0,8099,70,0,well3303_day01_well.png,3303,0.06525952816489787,0.0,3303,13,128.0,8366,282,0,well3303_day13_well.png,0.26290267060716,0.0
2086,2654,1,121.0,8091,46,0,well2654_day01_well.png,2654,0.04288483279407575,0.0,2654,13,131.0,8740,52,0,well2654_day13_well.png,0.04847850663678128,0.0
2087,4488,1,117.0,8277,153,0,well4488_day01_well.png,4488,0.14263868298899107,0.0,4488,13,127.0,8280,42,0,well4488_day13_well.png,0.03915571689893873,0.0
2088,3518,1,117.0,8370,85,0,well3518_day01_well.png,3518,0.07924371277166171,0.0,3518,13,126.0,8827,175,93,well3518_day13_well.png,0.16314882041224468,0.07313044322592267
2089,822,1,140.0,7392,1016,830,well0822_day01_well.png,0822,0.9471954373648035,0.8155588571825961,822,13,142.0,7830,181,139,well0822_day13_well.png,0.16874249425495022,0.10930249041293819
2090,1843,1,136.0,8064,31,0,well1843_day01_well.png,1843,0.028900648187311917,0.0,1843,13,135.0,6970,45,0,well1843_day13_well.png,0.04195255382029149,0.0
2091,2237,1,117.0,8008,40,0,well2237_day01_well.png,2237,0.03729115895137022,0.0,2237,13,129.0,8084,140,0,well2237_day13_well.png,0.13051905632979574,0.0
2092,2459,1,123.0,8004,85,0,well2459_day01_well.png,2459,0.07924371277166171,0.0,2459,13,132.0,8832,411,299,well2459_day13_well.png,0.38316665822532897,0.23511830671560086
2093,4398,1,116.0,8004,3,0,well4398_day01_well.png,4398,0.0027968369213527662,0.0,4398,13,127.0,9504,280,0,well4398_day13_well.png,0.2610381126595915,0.0
2094,4643,1,116.0,8178,121,0,well4643_day01_well.png,4643,0.1128057558278949,0.0,4643,13,125.0,8366,131,0,well4643_day13_well.png,0.12212854556573746,0.0
2095,1955,1,120.0,8265,47,0,well1955_day01_well.png,1955,0.043817111767860004,0.0,1955,13,132.0,6636,92,0,well1955_day13_well.png,0.0857696655881515,0.0
2096,1910,1,127.0,8556,13,0,well1910_day01_well.png,1910,0.01211962665919532,0.0,1910,13,133.0,8556,505,318,well1910_day13_well.png,0.47080088176104895,0.250058934901542
2097,4682,1,117.0,8184,1,0,well4682_day01_well.png,4682,0.0009322789737842554,0.0,4682,13,126.0,8448,11,0,well4682_day13_well.png,0.010255068711626809,0.0
2098,1909,1,128.0,8554,214,0,well1909_day01_well.png,1909,0.19950770038983065,0.0,1909,13,122.0,8272,246,83,well1909_day13_well.png,0.22934062755092682,0.06526695470700625
2099,1634,1,125.0,8640,38,0,well1634_day01_well.png,1634,0.035426601003801704,0.0,1634,13,133.0,6972,277,235,well1634_day13_well.png,0.25824127573823874,0.18479198019453577
2100,3278,1,118.0,7998,9,0,well3278_day01_well.png,3278,0.008390510764058298,0.0,3278,13,127.0,8463,9,0,well3278_day13_well.png,0.008390510764058298,0.0
2101,2159,1,118.0,7917,4,0,well2159_day01_well.png,2159,0.0037291158951370217,0.0,2159,13,131.0,9700,243,0,well2159_day13_well.png,0.22654379062957405,0.0
2102,4300,1,116.0,7656,142,101,well4300_day01_well.png,4300,0.13238361427736425,0.0992427043077617,4300,13,126.0,8184,93,0,well4300_day13_well.png,0.08670194456193575,0.0
2103,2305,1,122.0,9016,28,0,well2305_day01_well.png,2305,0.02610381126595915,0.0,2305,13,129.0,8930,47,0,well2305_day13_well.png,0.043817111767860004,0.0
2104,3514,1,117.0,8372,3,0,well3514_day01_well.png,3514,0.0027968369213527662,0.0,3514,13,126.0,8550,10,0,well3514_day13_well.png,0.009322789737842554,0.0
2105,3798,1,118.0,8008,54,0,well3798_day01_well.png,3798,0.05034306458434979,0.0,3798,13,128.0,8645,1024,719,well3798_day13_well.png,0.9546536691550775,0.5653848245100903
2106,2387,1,118.0,8280,186,120,well2387_day01_well.png,2387,0.1734038891238715,0.1179121239300139,2387,13,128.0,8460,146,0,well2387_day13_well.png,0.13611273017250128,0.0
2107,4586,1,117.0,8280,333,281,well4586_day01_well.png,4586,0.31044889827015704,0.27611089020278257,4586,13,127.0,8640,446,118,well4586_day13_well.png,0.4157964223077779,0.09278916452321372
2108,2104,1,128.0,8554,143,0,well2104_day01_well.png,2104,0.1333158932511485,0.0,2104,13,130.0,8740,197,83,well2104_day13_well.png,0.18365895783549832,0.06526695470700625
2109,3214,1,117.0,8624,19,0,well3214_day01_well.png,3214,0.017713300501900852,0.0,3214,13,127.0,9765,794,821,well3214_day13_well.png,0.7402295051846988,0.6455924074030378
2110,2897,1,117.0,8277,269,236,well2897_day01_well.png,2897,0.2507830439479647,0.23189384372902733,2897,13,128.0,10600,861,728,well2897_day13_well.png,0.8026921964282439,0.5724619641771151
2111,4252,1,115.0,7917,38,0,well4252_day01_well.png,4252,0.035426601003801704,0.0,4252,13,127.0,9690,523,256,well4252_day13_well.png,0.48758190328916556,0.20130530608426025
2112,941,1,138.0,6800,785,294,well0941_day01_well.png,0941,0.7318389944206405,0.2888847036285341,941,13,137.0,7052,55,0,well0941_day13_well.png,0.05127534355813405,0.0
2113,2631,1,120.0,8448,71,0,well2631_day01_well.png,2631,0.06619180713868213,0.0,2631,13,132.0,8277,145,0,well2631_day13_well.png,0.13518045119871702,0.0
2114,1902,1,136.0,7568,56,0,well1902_day01_well.png,1902,0.0522076225319183,0.0,1902,13,131.0,8648,119,0,well1902_day13_well.png,0.11094119788032639,0.0
2115,1617,1,122.0,9408,169,0,well1617_day01_well.png,1617,0.15755514656953917,0.0,1617,13,131.0,6720,19,0,well1617_day13_well.png,0.017713300501900852,0.0
2116,1251,1,122.0,14097,2983,2288,well1251_day01_well.png,1251,2.7809881787984336,2.248191162932265,1251,13,133.0,8554,927,814,well1251_day13_well.png,0.8642226086980047,0.6400879654397963
2117,3573,1,117.0,8100,3,0,well3573_day01_well.png,3573,0.0027968369213527662,0.0,3573,13,127.0,8280,17,0,well3573_day13_well.png,0.015848742554332343,0.0
2118,728,1,145.0,7654,46,0,well0728_day01_well.png,0728,0.04288483279407575,0.0,728,13,146.0,8008,1672,1433,well0728_day13_well.png,1.558770444167275,1.1268379047607224
2119,1427,1,130.0,8455,37,0,well1427_day01_well.png,1427,0.03449432203001745,0.0,1427,13,134.0,6972,17,0,well1427_day13_well.png,0.015848742554332343,0.0
2120,2835,1,119.0,8190,7,0,well2835_day01_well.png,2835,0.006525952816489788,0.0,2835,13,128.0,8740,14,0,well2835_day13_well.png,0.013051905632979576,0.0
2121,2576,1,120.0,9202,3,0,well2576_day01_well.png,2576,0.0027968369213527662,0.0,2576,13,130.0,8370,121,0,well2576_day13_well.png,0.1128057558278949,0.0
2122,2889,1,118.0,8190,1,0,well2889_day01_well.png,2889,0.0009322789737842554,0.0,2889,13,128.0,8463,367,187,well2889_day13_well.png,0.34214638337882175,0.14704723530373698
2123,4771,1,116.0,8281,1884,1738,well4771_day01_well.png,4771,1.7564135866095372,1.7077605949197014,4771,13,126.0,8463,1995,1749,well4771_day13_well.png,1.8598965526995894,1.3753241419584812
2124,1206,1,130.0,8366,76,0,well1206_day01_well.png,1206,0.07085320200760341,0.0,1206,13,134.0,6640,225,175,well1206_day13_well.png,0.20976276910145747,0.13761104908103727
2125,1990,1,126.0,8366,110,0,well1990_day01_well.png,1990,0.1025506871162681,0.0,1990,13,134.0,6800,110,0,well1990_day13_well.png,0.1025506871162681,0.0
2126,1124,1,135.0,6970,16,0,well1124_day01_well.png,1124,0.014916463580548087,0.0,1124,13,133.0,7055,34,0,well1124_day13_well.png,0.031697485108664686,0.0
2127,4613,1,117.0,8008,0,0,well4613_day01_well.png,4613,0.0,0.0,4613,13,126.0,8360,805,712,well4613_day13_well.png,0.7504845738963256,0.5598803825468488
2128,3284,1,118.0,8624,343,248,well3284_day01_well.png,3284,0.3197716880079996,0.24368505612202873,3284,13,128.0,8827,405,232,well3284_day13_well.png,0.37757298438262343,0.18243293363886084
2129,2362,1,121.0,8556,874,664,well2362_day01_well.png,2362,0.8148118230874392,0.6524470857460769,2362,13,129.0,8736,129,0,well2362_day13_well.png,0.12026398761816895,0.0
2130,3107,1,118.0,7920,9,0,well3107_day01_well.png,3107,0.008390510764058298,0.0,3107,13,127.0,8272,20,0,well3107_day13_well.png,0.01864557947568511,0.0
2131,4726,1,117.0,8277,234,25,well4726_day01_well.png,4726,0.21815327986551575,0.024565025818752896,4726,13,125.0,8554,3669,2850,well4726_day13_well.png,3.420531554814433,2.2410942278911787
2132,4249,1,115.0,8888,602,661,well4249_day01_well.png,4249,0.5612319422181218,0.6494992826478265,4249,13,126.0,8554,1371,1359,well4249_day13_well.png,1.2781544730582142,1.0686480897207409
2133,2167,1,126.0,8280,29,0,well2167_day01_well.png,2167,0.027036090239743408,0.0,2167,13,131.0,8366,65,0,well2167_day13_well.png,0.0605981332959766,0.0
2134,1376,1,121.0,10791,58,0,well1376_day01_well.png,1376,0.054072180479486816,0.0,1376,13,131.0,8455,393,140,well1376_day13_well.png,0.36638563669721236,0.11008883926482983
2135,4033,1,119.0,8008,13,0,well4033_day01_well.png,4033,0.01211962665919532,0.0,4033,13,124.0,8360,607,122,well4033_day13_well.png,0.565893337087043,0.09593455993078027
2136,4314,1,118.0,7998,64,0,well4314_day01_well.png,4314,0.059665854322192347,0.0,4314,13,128.0,8624,942,502,well4314_day13_well.png,0.8782067933047686,0.39474712364960407
2137,4283,1,117.0,8918,7,0,well4283_day01_well.png,4283,0.006525952816489788,0.0,4283,13,127.0,8277,235,0,well4283_day13_well.png,0.2190855588393,0.0
2138,1968,1,129.0,8832,62,0,well1968_day01_well.png,1968,0.057801296374623834,0.0,1968,13,132.0,8330,395,127,well1968_day13_well.png,0.36825019464478087,0.09986630419023848
2139,212,1,147.0,7826,35,0,well0212_day01_well.png,0212,0.032629764082448935,0.0,212,13,138.0,7482,952,738,well0212_day13_well.png,0.8875295830426111,0.5803254526960315
2140,31,1,147.0,7740,20,0,well0031_day01_well.png,0031,0.01864557947568511,0.0,31,13,129.0,12432,6259,6075,well0031_day13_well.png,5.835134096915654,4.777069275241723
2141,3529,1,117.0,8536,18,0,well3529_day01_well.png,3529,0.016781021528116596,0.0,3529,13,127.0,8536,18,0,well3529_day13_well.png,0.016781021528116596,0.0
2142,1146,1,131.0,8736,1124,616,well1146_day01_well.png,1146,1.047881566533503,0.6052822361740714,1146,13,131.0,8099,466,315,well1146_day13_well.png,0.43444200178346304,0.24769988834586712
2143,4023,1,118.0,7832,420,385,well4023_day01_well.png,4023,0.39155716898938725,0.3783013976087946,4023,13,128.0,8463,298,208,well4023_day13_well.png,0.2778191341877081,0.16356056119346146
2144,967,1,135.0,7055,904,879,well0967_day01_well.png,0967,0.8427801923009669,0.8637063077873518,967,13,135.0,7568,1460,1328,well0967_day13_well.png,1.361127301725013,1.0442712753121
2145,1871,1,127.0,8460,13,0,well1871_day01_well.png,1871,0.01211962665919532,0.0,1871,13,135.0,6800,376,191,well1871_day13_well.png,0.35053689414288003,0.15019263071130354
2146,2507,1,120.0,8010,22,0,well2507_day01_well.png,2507,0.020510137423253617,0.0,2507,13,133.0,8265,617,552,well2507_day13_well.png,0.5752161268248855,0.43406456624418616
2147,54,1,146.0,7480,32,0,well0054_day01_well.png,0054,0.029832927161096173,0.0,54,13,134.0,6970,4,0,well0054_day13_well.png,0.0037291158951370217,0.0
2148,3758,1,117.0,7565,0,0,well3758_day01_well.png,3758,0.0,0.0,3758,13,128.0,8366,921,640,well3758_day13_well.png,0.8586289348552992,0.5032632652106507
2149,2941,1,117.0,8010,12,0,well2941_day01_well.png,2941,0.011187347685411065,0.0,2941,13,131.0,8184,27,0,well2941_day13_well.png,0.025171532292174895,0.0
2150,122,1,145.0,7480,7,0,well0122_day01_well.png,0122,0.006525952816489788,0.0,122,13,148.0,7920,775,658,well0122_day13_well.png,0.722516204682798,0.5174175445447002
2151,246,1,147.0,8858,61,0,well0246_day01_well.png,0246,0.05686901740083958,0.0,246,13,149.0,7826,459,290,well0246_day13_well.png,0.4279160489669732,0.22804116704857608
2152,2298,1,118.0,8188,69,0,well2298_day01_well.png,2298,0.06432724919111363,0.0,2298,13,129.0,8178,16,0,well2298_day13_well.png,0.014916463580548087,0.0
2153,4381,1,117.0,7917,15,0,well4381_day01_well.png,4381,0.01398418460676383,0.0,4381,13,127.0,8280,182,130,well4381_day13_well.png,0.16967477322873448,0.10222535074591341
2154,698,1,140.0,7650,352,279,well0698_day01_well.png,0698,0.3281621987720579,0.2741456881372823,698,13,140.0,8700,256,0,well0698_day13_well.png,0.23866341728876939,0.0
2155,2696,1,119.0,8100,153,0,well2696_day01_well.png,2696,0.14263868298899107,0.0,2696,13,129.0,9765,273,0,well2696_day13_well.png,0.2545121598431017,0.0
2156,1745,1,136.0,7052,137,0,well1745_day01_well.png,1745,0.127722219408443,0.0,1745,13,135.0,7052,130,0,well1745_day13_well.png,0.1211962665919532,0.0
2157,4641,1,115.0,8277,83,0,well4641_day01_well.png,4641,0.0773791548240932,0.0,4641,13,125.0,8633,339,0,well4641_day13_well.png,0.3160425721128626,0.0
2158,4616,1,117.0,9200,1315,1262,well4616_day01_well.png,4616,1.2259468505262958,1.2400425033306461,4616,13,126.0,8730,2379,2271,well4616_day13_well.png,2.2178916786327436,1.785798242645918
2159,1009,1,136.0,7308,20,0,well1009_day01_well.png,1009,0.01864557947568511,0.0,1009,13,134.0,8217,428,217,well1009_day13_well.png,0.3990154007796613,0.17063770086048624
2160,3926,1,119.0,8463,530,422,well3926_day01_well.png,3926,0.49410785610565533,0.4146576358205489,3926,13,131.0,8740,1071,569,well3926_day13_well.png,0.9984707809229375,0.44743249672634405
2161,3110,1,116.0,7920,52,0,well3110_day01_well.png,3110,0.04847850663678128,0.0,3110,13,126.0,8742,268,0,well3110_day13_well.png,0.24985076497418043,0.0
2162,1690,1,128.0,8178,81,0,well1690_day01_well.png,1690,0.07551459687652469,0.0,1690,13,136.0,7047,209,0,well1690_day13_well.png,0.19484630552090937,0.0
2163,1534,1,123.0,8008,143,0,well1534_day01_well.png,1534,0.1333158932511485,0.0,1534,13,132.0,9810,390,102,well1534_day13_well.png,0.3635887997758596,0.08020758289294745
2164,548,1,142.0,7565,27,0,well0548_day01_well.png,0548,0.025171532292174895,0.0,548,13,150.0,8004,55,0,well0548_day13_well.png,0.05127534355813405,0.0
2165,856,1,137.0,7480,353,37,well0856_day01_well.png,0856,0.32909447774584216,0.03635623821175429,856,13,133.0,7138,104,0,well0856_day13_well.png,0.09695701327356256,0.0
2166,2891,1,119.0,8099,14,0,well2891_day01_well.png,2891,0.013051905632979576,0.0,2891,13,128.0,8280,1786,1617,well2891_day13_well.png,1.66505024717868,1.2715260935087844
2167,691,1,143.0,7568,193,0,well0691_day01_well.png,0691,0.1799298419403613,0.0,691,13,146.0,7565,263,93,well0691_day13_well.png,0.24518937010525918,0.07313044322592267
2168,2841,1,117.0,8099,657,458,well2841_day01_well.png,2841,0.6125072857762558,0.45003127299955303,2841,13,129.0,8835,18,0,well2841_day13_well.png,0.016781021528116596,0.0
2169,3192,1,118.0,7826,35,0,well3192_day01_well.png,3192,0.032629764082448935,0.0,3192,13,128.0,8556,925,713,well3192_day13_well.png,0.8623580507504363,0.5606667313987405
2170,738,1,139.0,7656,385,326,well0738_day01_well.png,0738,0.3589274049069383,0.32032793667653775,738,13,139.0,8554,289,194,well0738_day13_well.png,0.2694286234236498,0.15255167726697846
2171,3879,1,117.0,7568,44,0,well3879_day01_well.png,3879,0.041020274846507235,0.0,3879,13,129.0,8004,892,822,well3879_day13_well.png,0.8315928446155558,0.6463787562549294
2172,138,1,143.0,7395,70,0,well0138_day01_well.png,0138,0.06525952816489787,0.0,138,13,136.0,7055,382,176,well0138_day13_well.png,0.35613056798558557,0.13839739793292893
2173,868,1,139.0,7568,344,0,well0868_day01_well.png,0868,0.32070396698178383,0.0,868,13,140.0,7654,89,0,well0868_day13_well.png,0.08297282866679873,0.0
2174,1067,1,133.0,6889,92,0,well1067_day01_well.png,1067,0.0857696655881515,0.0,1067,13,133.0,6723,58,0,well1067_day13_well.png,0.054072180479486816,0.0
2175,4709,1,117.0,8556,49,0,well4709_day01_well.png,4709,0.045681669715428516,0.0,4709,13,124.0,8366,17,0,well4709_day13_well.png,0.015848742554332343,0.0
2176,3756,1,118.0,8930,1,0,well3756_day01_well.png,3756,0.0009322789737842554,0.0,3756,13,126.0,8366,4268,3814,well3756_day13_well.png,3.978966660111202,2.9991345211147213
2177,1218,1,118.0,7830,44,0,well1218_day01_well.png,1218,0.041020274846507235,0.0,1218,13,132.0,6396,67,0,well1218_day13_well.png,0.06246269124354511,0.0
2178,2081,1,132.0,8460,69,0,well2081_day01_well.png,2081,0.06432724919111363,0.0,2081,13,123.0,8448,34,0,well2081_day13_well.png,0.031697485108664686,0.0
2179,334,1,145.0,7830,644,622,well0334_day01_well.png,0334,0.6003876591170605,0.611177842370572,334,13,139.0,7308,177,0,well0334_day13_well.png,0.1650133783598132,0.0
2180,2789,1,120.0,7920,0,0,well2789_day01_well.png,2789,0.0,0.0,2789,13,130.0,8280,48,0,well2789_day13_well.png,0.04474939074164426,0.0
2181,838,1,137.0,7310,21,0,well0838_day01_well.png,0838,0.019577858449469365,0.0,838,13,137.0,7568,1273,1093,well0838_day13_well.png,1.186791133627357,0.8594792951175643
2182,272,1,147.0,7565,21,0,well0272_day01_well.png,0272,0.019577858449469365,0.0,272,13,141.0,7395,65,0,well0272_day13_well.png,0.0605981332959766,0.0
2183,3075,1,118.0,8820,152,25,well3075_day01_well.png,3075,0.14170640401520682,0.024565025818752896,3075,13,127.0,8370,15,0,well3075_day13_well.png,0.01398418460676383,0.0
2184,3851,1,114.0,8900,331,115,well3851_day01_well.png,3851,0.3085843403225885,0.11299911876626333,3851,13,129.0,9776,1278,1001,well3851_day13_well.png,1.1914525284962785,0.7871352007435333
2185,1405,1,131.0,8928,117,0,well1405_day01_well.png,1405,0.10907663993275787,0.0,1405,13,133.0,15458,3110,2338,well1405_day13_well.png,2.899387608469034,1.838483615722658
2186,3519,1,117.0,8366,6,0,well3519_day01_well.png,3519,0.0055936738427055325,0.0,3519,13,126.0,8360,35,0,well3519_day13_well.png,0.032629764082448935,0.0
2187,1549,1,129.0,8544,134,83,well1549_day01_well.png,1549,0.12492538248709022,0.08155588571825961,1549,13,131.0,8640,130,0,well1549_day13_well.png,0.1211962665919532,0.0
2188,455,1,144.0,7568,101,0,well0455_day01_well.png,0455,0.0941601763522098,0.0,455,13,140.0,7304,630,442,well0455_day13_well.png,0.5873357534840808,0.3475661925361056
